Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
97;"Universidade Comunitária da Região de Chapecó (UNOCHAPECÓ)";SC;Pública;;;84;8.18;125;1.47;51;1.94;62;4.77;;
98;"Instituto Federal de Educação, Ciência e Tecnologia do Norte de Minas Gerais (IFNMG)";MG;Pública;;;85;8.16;150;0.16;;;1;8;;
99;"Universidade do Estado do Amapá (UEAP)";AP;Pública;;;86;7.93;137;0.84;25;3.01;75;4.08;;
100;"Universidade Católica de Pernambuco (UNICAP)";PE;Privada;0;0;87;7.82;47;5.58;81;0.7;123;1.54;;
101;"Universidade de Franca (UNIFRAN)";SP;Privada;0;0;88;7.32;81;3.79;83;0.62;97;2.91;0;0
102;"Universidade Vila Velha (UVV)";ES;Privada;;;89;7.27;111;2.21;15;3.42;121;1.64;;
103;"Faculdade Pitágoras de Betim (PITÁGORAS-BETIM)";MG;Privada;0;0;91;6.94;133;1.05;67;1.28;65;4.61;;
104;"Centro Universitário da Fundação Educacional de Barretos (UNIFEB)";SP;Privada;;;94;6.65;84;3.63;84;0.58;106;2.44;;
105;"Universidade do Vale do Itajaí (UNIVALI)";SC;Privada;;;95;6.55;114;2.05;;;67;4.5;;
106;"Centro Universitário Univates (UNIVATES)";RS;Privada;0;0;98;6.28;102;2.68;;;84;3.6;;
107;"Faculdade Pitágoras de Linhares";ES;Privada;;;99;6.23;148;0.26;65;1.36;65;4.61;;
108;"Centro Universitário do Leste de Minas Gerais (UNILESTEMG)";MG;Privada;;;100;6.22;97;2.95;79;0.78;105;2.49;;
109;"Centro Universitário Luterano de Manaus (CEULM/ULBRA)";AM;Privada;;;101;6.2;119;1.79;95;0.12;71;4.29;;
110;"Faculdades Integradas de Aracruz (FAACZ)";ES;Privada;;;103;6.19;112;2.16;49;2.02;114;2.01;;
111;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;0;0;105;6.03;123;1.58;80;0.74;82;3.71;;
112;"Centro Universitário de Patos de Minas (UNIPAM)";MG;Privada;;;106;5.9;106;2.47;56;1.73;120;1.7;;
112;"Centro Universitário das Faculdades Associadas de Ensino (UNIFAE)";SP;Pública;;;106;5.9;59;4.95;93;0.21;138;0.74;;
114;"Faculdade de Ciência e Tecnologia de Montes Claros (FACIT)";MG;Privada;;;108;5.83;124;1.53;44;2.23;113;2.07;;
