Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
104;"Fundação Universidade Federal do Tocantins (UFT)";TO;Pública;0;0;55;15.49;43;6.33;128;1.16;1;8;;
105;"Faculdade de Ciências Humanas e Sociais (FACULDADE AGES)";BA;Privada;;;57;15.4;16;7.4;;;1;8;;
106;"Instituto Federal de Educação, Ciência e Tecnologia do Rio de Janeiro (IFRJ)";RJ;Pública;;;58;15.38;89;4.5;51;2.88;1;8;0;0
107;"Fundação Universidade Federal do Pampa (UNIPAMPA)";RS;Pública;;;60;15.31;52;5.97;120;1.34;1;8;;
108;"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)";SP;Pública;;;62;15.09;79;4.9;82;2.19;1;8;;
109;"Instituto Federal de Educação, Ciência e Tecnologia de Alagoas (IFAL)";AL;Pública;0;0;64;14.88;95;4.26;63;2.62;1;8;;
110;"Universidade Camilo Castelo Branco (UNICASTELO)";SP;Privada;65;10.68;179;4.08;153;1.95;146;0.76;165;1.37;;
111;"Instituto Federal de Educação, Ciência e Tecnologia do Triângulo Mineiro";MG;Pública;;;68;14.21;116;3.42;55;2.79;1;8;;
112;"Universidade Católica de Pelotas (UCPEL)";RS;Privada;0;0;69;14.17;47;6.17;;;1;8;0;0
113;"Instituto Federal de Educação, Ciência e Tecnologia da Paraíba (IFPB)";PB;Pública;0;0;70;13.89;126;3.03;52;2.86;1;8;;
114;"Universidade Federal do Recôncavo da Bahia (UFRB)";BA;Pública;0;0;74;13.78;100;4.06;103;1.72;1;8;;
115;"Centro Universitário Franciscano (UNIFRA)";RS;Privada;;;76;13.59;62;5.57;179;0.02;1;8;;
116;"Instituto Federal de Educação, Ciência e Tecnologia Baiano (IFBAIANO)";BA;Pública;;;80;13.23;156;1.83;28;3.4;1;8;;
117;"Universidade Federal de Roraima (UFRR)";RR;Pública;0;0;81;13.22;81;4.82;162;0.4;1;8;;
118;"Instituto Federal de Educação, Ciência e Tecnologia de Sergipe (IFS)";SE;Pública;;;83;13.13;109;3.7;116;1.43;1;8;;
119;"Instituto Federal de Educação, Ciência e Tecnologia Fluminense (IF Fluminense)";RJ;Pública;0;0;84;13.07;142;2.39;60;2.68;1;8;;
