Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
60;"Centro Universitário de Maringá (UNICESUMAR)";PR;Privada;36;18.97;121;10.58;110;5.12;160;0.76;125;4.7;0;0
61;"Universidade Estácio de Sá (UNESA)";RJ;Privada;36;18.97;125;10.41;133;4.52;57;2.86;188;3.03;0;0
62;"Universidade Luterana do Brasil (ULBRA)";RS;Privada;36;18.97;131;10.24;157;3.88;143;1.1;104;5.26;0;0
62;"Universidade Braz Cubas (UBC)";SP;Privada;36;18.97;131;10.24;182;3.22;37;3.27;161;3.75;0;0
64;"Universidade de Passo Fundo (UPF)";RS;Privada;36;18.97;156;9.04;129;4.62;117;1.63;197;2.79;;
65;"Faculdade Nordeste (FANOR)";CE;Privada;36;18.97;171;8.57;188;3.06;125;1.47;150;4.04;;
66;"Universidade Católica de Pernambuco (UNICAP)";PE;Privada;36;18.97;173;8.52;51;6.68;158;0.8;263;1.04;;
67;"Faculdade Sete de Setembro (FA7)";CE;Privada;36;18.97;175;8.42;135;4.46;;;153;3.96;;
68;"Universidade Anhanguera (UNIDERP)";MS;Privada;36;18.97;180;8.22;258;1.22;147;1.02;77;5.98;;
69;"Fundação Universidade do Estado de Santa Catarina (UDESC)";SC;Pública;36;18.97;182;8.2;167;3.62;13;3.76;271;0.82;;
70;"Universidade Tiradentes (UNIT)";SE;Privada;36;18.97;187;8.11;209;2.51;89;2.2;174;3.4;0;0
71;"Centro Universitário Estácio do Ceará (FIC)";CE;Privada;36;18.97;190;7.91;233;1.88;75;2.49;169;3.54;;
72;"Universidade Regional de Blumenau (FURB)";SC;Pública;36;18.97;194;7.61;137;4.41;78;2.43;273;0.77;0;0
73;"Centro Universitário Maurício de Nassau (UNINASSAU)";PE;Privada;36;18.97;214;6.85;155;3.93;161;0.74;220;2.18;;
74;"Faculdade Interamericana de Porto Velho (UNIRON)";RO;Privada;36;18.97;250;5.05;266;1;159;0.78;179;3.27;;
75;"Unidade de Ensino Superior Dom Bosco (UNDB)";MA;Privada;36;18.97;251;5.01;227;2.03;;;190;2.98;;
76;"Centro Universitário Cesmac (CESMAC)";AL;Privada;36;18.97;280;2.85;283;0.55;134;1.29;264;1.01;;
77;"Centro Universitário do Norte (UNINORTE)";AM;Privada;36;18.97;282;2.76;254;1.32;184;0.27;258;1.17;;
78;"Universidade Federal Rural do Rio de Janeiro (UFRRJ)";RJ;Pública;;;36;19.73;3;7.95;12;3.78;1;8;;
79;"Universidade Federal de Viçosa (UFV)";MG;Pública;0;0;37;19.53;9;7.79;14;3.74;1;8;0;0
80;"Universidade Federal de Campina Grande (UFCG)";PB;Pública;0;0;38;19.39;21;7.47;5;3.92;1;8;0;0
81;"Universidade Federal de Ouro Preto (UFOP)";MG;Pública;0;0;39;19.06;24;7.39;17;3.67;1;8;;
82;"Universidade Tecnológica Federal do Paraná (UTFPR)";PR;Pública;0;0;40;18.74;45;6.84;6;3.9;1;8;;
83;"Universidade Federal de São João Del Rei (UFSJ)";MG;Pública;;;42;18.69;29;7.26;29;3.43;1;8;;
83;"Universidade Federal da Fronteira Sul (UFFS)";SC;Pública;;;42;18.69;46;6.81;7;3.88;1;8;;
