Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
98;"Centro Universitário Adventista de São Paulo (UNASP)";SP;Privada;76;12.52;161;9.79;126;4.82;138;1.87;188;3.1;;
99;"Universidade Luterana do Brasil (ULBRA)";RS;Privada;76;12.52;166;9.29;173;3.62;143;1.79;158;3.88;;
100;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;76;12.52;174;9.06;79;6.01;141;1.82;259;1.23;;
101;"Universidade de Passo Fundo (UPF)";RS;Privada;76;12.52;179;8.72;172;3.64;97;2.51;208;2.57;;
102;"Universidade do Sagrado Coração (USC)";SP;Privada;76;12.52;180;8.62;102;5.43;198;0.93;220;2.26;;
102;"Universidade Tuiuti do Paraná (UTP)";PR;Privada;76;12.52;180;8.62;58;6.55;;;227;2.07;;
104;"Universidade Anhanguera de São Paulo (UNIAN)";SP;Privada;76;12.52;184;8.54;207;2.75;152;1.65;148;4.14;;
105;"Instituto Federal de Educação, Ciência e Tecnologia do Maranhão (IFMA)";MA;Pública;76;12.52;192;8;229;2.19;190;1.06;125;4.75;;
106;"Universidade Braz Cubas (UBC)";SP;Privada;76;12.52;196;7.87;194;3.08;139;1.85;194;2.94;;
107;"Universidade Ibirapuera (UNIB)";SP;Privada;76;12.52;198;7.72;119;4.99;;;202;2.73;;
108;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;76;12.52;206;7.44;196;3.03;71;2.91;249;1.5;;
109;"Universidade Santa Cecília (UNISANTA)";SP;Privada;76;12.52;214;7.11;168;3.75;;;178;3.36;;
110;"Centro Universitário de Rio Preto (UNIRP)";SP;Privada;76;12.52;221;6.96;124;4.87;162;1.49;283;0.6;;
111;"Centro Universitário das Faculdades Metropolitanas Unidas (FMU)";SP;Privada;76;12.52;224;6.71;174;3.59;;;187;3.12;0;0
112;"Universidade Federal de Alfenas (UNIFAL-MG)";MG;Pública;0;0;29;19.11;34;7.16;4;3.95;1;8;;
113;"Universidade Federal de Itajubá (UNIFEI)";MG;Pública;0;0;31;18.85;40;7.01;11;3.84;1;8;;
114;"Universidade Federal de Lavras (UFLA)";MG;Pública;;;32;18.78;30;7.26;32;3.52;1;8;;
115;"Universidade Federal do Estado do Rio de Janeiro (UNIRIO)";RJ;Pública;0;0;34;18.59;43;6.93;23;3.66;1;8;;
116;"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)";MG;Pública;;;35;18.53;32;7.21;45;3.32;1;8;;
117;"Universidade Estadual do Vale do Acaraú (UVA)";CE;Pública;76;12.52;245;5.85;255;1.53;124;2.09;221;2.23;;
118;"Universidade Paranaense (UNIPAR)";PR;Privada;76;12.52;246;5.82;260;1.4;26;3.61;275;0.81;;
119;"Universidade Federal do Triângulo Mineiro (UFTM)";MG;Pública;0;0;37;17.63;73;6.17;36;3.46;1;8;;
120;"Centro Universitário de Várzea Grande (UNIVAG)";MT;Privada;76;12.52;262;4.86;144;4.36;;;287;0.5;;
121;"Universidade Federal do Rio Grande (FURG)";RS;Pública;0;0;40;17.32;33;7.19;121;2.13;1;8;0;0
