Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
46;"Universidade Fumec (FUMEC)";MG;Privada;21;28.17;230;8.95;175;5.09;;;248;3.86;;
47;"Universidade Regional de Blumenau (FURB)";SC;Pública;21;28.17;261;7.98;179;5.02;117;2.29;438;0.67;;
48;"Centro Federal de Educação Tecnológica de Minas Gerais (CEFET/MG)";MG;Pública;38;21.52;80;14.49;91;6.49;;;1;8;;
49;"Centro Universitário Newton Paiva (NEWTON PAIVA)";MG;Privada;21;28.17;278;7.72;331;2.48;103;2.49;314;2.75;;
50;"Universidade Federal de Alagoas (UFAL)";AL;Pública;38;21.52;93;13.72;178;5.04;226;0.68;1;8;;
51;"Universidade do Estado do Amazonas (UEA)";AM;Pública;38;21.52;109;13.18;220;4.34;215;0.84;1;8;;
52;"Universidade do Sagrado Coração (USC)";SP;Privada;38;21.52;111;13.12;99;6.36;84;2.78;241;3.98;;
53;"Pontifícia Universidade Católica de Goiás (PUC GOIÁS)";GO;Privada;21;28.17;337;6.36;288;3.2;165;1.58;384;1.58;;
54;"Universidade Federal do Amazonas (UFAM)";AM;Pública;38;21.52;125;12.44;299;3.01;175;1.43;1;8;0;0
55;"Universidade Tiradentes (UNIT)";SE;Privada;38;21.52;128;12.22;108;6.21;56;3.19;310;2.82;;
56;"Instituto de Ensino Superior Fucapi (CESF)";AM;Privada;38;21.52;141;11.82;184;4.94;147;1.85;178;5.03;;
57;"Centro Universitário Una (UNA)";MG;Privada;38;21.52;142;11.79;92;6.48;83;2.79;328;2.52;;
58;"Universidade Nove de Julho (UNINOVE)";SP;Privada;38;21.52;144;11.69;109;6.19;;;150;5.5;;
59;"Universidade Luterana do Brasil (ULBRA)";RS;Privada;38;21.52;152;11.45;260;3.67;85;2.76;179;5.02;;
60;"Universidade Veiga de Almeida (UVA)";RJ;Privada;38;21.52;157;11.29;81;6.66;114;2.33;341;2.3;;
61;"Universidade Vila Velha (UVV)";ES;Privada;38;21.52;158;11.27;224;4.27;64;3.07;244;3.93;;
62;"Universidade de Taubaté (UNITAU)";SP;Pública;38;21.52;172;10.71;147;5.56;;;171;5.15;;
63;"Fundação Universidade do Estado de Santa Catarina (UDESC)";SC;Pública;38;21.52;174;10.69;145;5.59;15;3.79;400;1.31;0;0
64;"Universidade da Região de Joinville (UNIVILLE)";SC;Pública;38;21.52;175;10.67;264;3.6;164;1.59;151;5.48;;
65;"Universidade de Mogi das Cruzes (UMC)";SP;Privada;38;21.52;185;10.29;231;4.15;;;112;6.14;;
66;"Faculdade de Ciência e Tecnologia (ÁREA1)";BA;Privada;38;21.52;195;9.98;267;3.55;184;1.3;172;5.13;;
67;"Faculdade da Serra Gaúcha (FSG)";RS;Privada;38;21.52;226;9.08;293;3.11;22;3.69;342;2.28;;
68;"Universidade de Santa Cruz do Sul (UNISC)";RS;Privada;38;21.52;232;8.85;153;5.46;98;2.57;429;0.82;;
69;"Centro Universitário de Várzea Grande (UNIVAG)";MT;Privada;38;21.52;236;8.82;156;5.41;;;275;3.41;;
70;"Centro Universitário Fundação Santo André (CUFSA)";SP;Pública;38;21.52;242;8.64;90;6.51;140;1.95;467;0.18;;
71;"Centro Universitário Maurício de Nassau (UNINASSAU)";PE;Privada;38;21.52;245;8.58;77;6.73;;;368;1.85;;
72;"Universidade Salvador (UNIFACS)";BA;Privada;38;21.52;249;8.41;298;3.03;52;3.25;351;2.13;;
73;"Universidade Metodista de Piracicaba (UNIMEP)";SP;Privada;38;21.52;266;7.92;146;5.57;157;1.7;439;0.65;0;0
74;"Pontifícia Universidade Católica de Campinas (PUC-CAMPINAS)";SP;Privada;38;21.52;268;7.9;51;7.16;;;434;0.74;;
75;"Centro Universitário do Leste de Minas Gerais (UNILESTEMG)";MG;Privada;38;21.52;283;7.65;277;3.38;189;1.23;297;3.04;;
76;"Centro Universitário Anhanguera de São Paulo";SP;Privada;38;21.52;313;6.97;326;2.56;;;215;4.41;;
77;"Universidade de Uberaba (UNIUBE)";MG;Privada;38;21.52;349;6.04;405;1.24;190;1.21;264;3.59;;
78;"Centro Universitário Para O Desenvolvimento do Alto Vale do Itajaí (UNIDAVI)";SC;Pública;38;21.52;354;5.98;387;1.54;33;3.53;424;0.91;;
79;"Universidade Guarulhos (UNG)";SP;Privada;38;21.52;356;5.92;347;2.21;90;2.69;417;1.02;;
80;"Centro Universitário do Norte (UNINORTE)";AM;Privada;38;21.52;395;5.02;300;3;257;0.22;371;1.8;;
81;"Universidade Braz Cubas (UBC)";SP;Privada;38;21.52;403;4.83;399;1.34;;;270;3.49;;
82;"Universidade Federal de Ouro Preto (UFOP)";MG;Pública;80;5.09;45;17.99;65;6.93;65;3.06;1;8;0;0
83;"Centro Universitário Cesmac (CESMAC)";AL;Privada;38;21.52;465;1.39;447;0.54;261;0.16;437;0.69;;
84;"Universidade Federal de Campina Grande (UFCG)";PB;Pública;80;5.09;48;17.46;43;7.3;126;2.16;1;8;;
85;"Universidade Federal do Estado do Rio de Janeiro (UNIRIO)";RJ;Pública;;;29;19.77;13;7.8;3;3.97;1;8;;
86;"Universidade Federal dos Vales do Jequitinhonha e Mucuri (UFVJM)";MG;Pública;0;0;32;19.16;20;7.68;36;3.48;1;8;0;0
87;"Centro Universitário Estadual da Zona Oeste (UEZO)";RJ;Pública;;;33;18.99;27;7.57;40;3.42;1;8;;
88;"Universidade Anhembi Morumbi (UAM)";SP;Privada;80;5.09;95;13.66;22;7.65;133;2.05;242;3.96;;
89;"Centro Federal de Educação Tecnológica Celso Suckow da Fonseca (CEFET/RJ)";RJ;Pública;;;36;18.69;55;7.1;29;3.59;1;8;;
90;"Universidade Estadual de Santa Cruz (UESC)";BA;Pública;0;0;37;18.68;47;7.23;38;3.45;1;8;;
91;"Universidade Federal do Triângulo Mineiro (UFTM)";MG;Pública;;;38;18.66;70;6.85;14;3.81;1;8;;
92;"Universidade Estadual do Norte Fluminense Darcy Ribeiro (UENF)";RJ;Pública;;;39;18.42;1;8;108;2.42;1;8;0;0
93;"Fundação Universidade Federal do Pampa (UNIPAMPA)";RS;Pública;;;41;18.37;41;7.33;66;3.04;1;8;;
94;"Universidade do Ceuma (UNICEUMA)";MA;Privada;80;5.09;117;12.82;217;4.39;243;0.43;1;8;;
95;"Universidade Federal de São João Del Rei (UFSJ)";MG;Pública;0;0;46;17.88;85;6.59;49;3.29;1;8;;
96;"Instituto Federal de Educação, Ciência e Tecnologia de São Paulo (IFSP)";SP;Pública;;;47;17.63;80;6.68;72;2.95;1;8;;
97;"Fundação Universidade Federal do Vale do São Francisco (UNIVASF)";PE;Pública;;;49;16.58;117;6.06;101;2.52;1;8;0;0
98;"Instituto Federal de Educação, Ciência e Tecnologia do Espírito Santo (IFES)";ES;Pública;0;0;50;16.55;190;4.84;21;3.71;1;8;;
99;"Universidade Santa Cecília (UNISANTA)";SP;Privada;0;0;51;16.53;54;7.11;55;3.2;107;6.22;0;0
100;"Universidade Federal Rural do Semi-Árido (UFERSA)";RN;Pública;0;0;52;16.43;150;5.51;74;2.92;1;8;;
101;"Faculdade Redentor (FACREDENTOR)";RJ;Privada;;;53;16.16;151;5.49;91;2.67;1;8;;
102;"Universidade São Francisco (USF)";SP;Privada;80;5.09;165;10.96;173;5.12;44;3.37;331;2.47;;
103;"Faculdade Tobias Barreto (FTB)";SE;Privada;;;56;16;1;8;;;1;8;;
104;"Universidade Federal de Mato Grosso do Sul (UFMS)";MS;Pública;0;0;57;15.93;110;6.18;19;3.73;119;6.02;0;0
105;"Universidade Federal do Piauí (UFPI)";PI;Pública;;;58;15.82;182;4.97;79;2.85;1;8;;
106;"Faculdade Dom Pedro Ii (FDPII)";BA;Privada;;;59;15.77;15;7.77;;;1;8;;
107;"Faculdade Redentor de Campos (FACREDENTOR)";RJ;Privada;;;60;15.72;18;7.72;;;1;8;;
108;"Faculdade de São Bernardo do Campo (FASB I)";SP;Privada;;;61;15.6;25;7.6;;;1;8;;
108;"Faculdade Anchieta de Ensino Superior do Paraná (FAESP)";PR;Privada;;;61;15.6;25;7.6;;;1;8;;
110;"Centro Universitário de Volta Redonda (UNIFOA)";RJ;Privada;0;0;63;15.6;35;7.43;129;2.11;117;6.06;;
111;"Centro Universitário de Maringá (UNICESUMAR)";PR;Privada;;;64;15.53;29;7.53;;;1;8;;
112;"Universidade de Marília (UNIMAR)";SP;Privada;80;5.09;189;10.19;221;4.32;;;128;5.87;;
113;"Faculdade União Bandeirante (FUBSJ)";SC;Privada;;;65;15.26;45;7.26;;;1;8;;
114;"Faculdade Gama e Souza (FGS)";RJ;Privada;;;66;15.16;51;7.16;;;1;8;;
115;"Universidade Feevale (FEEVALE)";RS;Privada;0;0;67;15.08;152;5.47;30;3.57;118;6.04;;
116;"Faculdade Para O Desenvolvimento Sustentável Do Nordeste (FADESNE)";CE;Privada;;;68;15.05;58;7.05;;;1;8;;
116;"Universidade Federal Rural da Amazônia (UFRA)";PA;Pública;;;68;15.05;58;7.05;;;1;8;;
116;"Centro Universitário Facvest (FACVEST)";SC;Privada;;;68;15.05;58;7.05;;;1;8;;
119;"Faculdade Pitágoras de Uberlândia (PIT UBERLÂNDIA)";MG;Privada;;;72;14.97;46;7.25;163;1.61;114;6.11;;
120;"Faculdade Atenas Maranhense (FAMA)";MA;Privada;;;73;14.91;66;6.91;;;1;8;;
120;"Faculdade Nordeste (FANOR)";CE;Privada;80;5.09;202;9.82;265;3.58;139;1.96;223;4.28;;
122;"Faculdade Anhanguera de Matão";SP;Privada;;;74;14.9;67;6.9;;;1;8;;
123;"Fundação Universidade Federal da Grande Dourados (UFGD)";MS;Pública;0;0;75;14.87;129;5.86;76;2.89;113;6.12;;
124;"Faculdade do Centro Leste (UCL)";ES;Privada;0;0;76;14.74;142;5.64;62;3.1;120;6;;
125;"Faculdade do Sul (FACSUL)";BA;Privada;;;77;14.71;78;6.71;;;1;8;;
126;"Faculdade Estácio de Sá de Campo Grande (FESCG)";MS;Privada;;;78;14.7;79;6.7;;;1;8;;
127;"Faculdade Anhangüera de Bauru";SP;Privada;;;79;14.54;88;6.54;;;1;8;;
128;"Universidade Estadual Do Paraná (UNESPAR)";PR;Pública;;;81;14.48;197;4.72;153;1.76;1;8;;
129;"Faculdade Capixaba de Nova Venécia (MULTIVIX)";ES;Privada;;;82;14.46;202;4.64;149;1.82;1;8;;
130;"Universidade Católica de Santos (UNISANTOS)";SP;Privada;;;83;14.36;136;5.74;57;3.17;153;5.45;0;0
131;"Centro Universitário Uniseb (UNISEB)";SP;Privada;;;84;14.33;71;6.83;93;2.64;188;4.86;;
132;"Faculdade Pitágoras de Betim (PITÁGORAS-BETIM)";MG;Privada;0;0;85;14.32;82;6.64;154;1.74;124;5.94;;
133;"Faculdade de Administração e Negócios de Sergipe (FANESE)";SE;Privada;0;0;86;14.17;73;6.8;176;1.42;123;5.95;;
134;"Universidade Federal do Oeste da Bahia (UFOB)";BA;Pública;;;87;14.14;112;6.14;;;1;8;;
135;"Instituto Federal de Educação, Ciência e Tecnologia de Minas Gerais (IFMG)";MG;Pública;0;0;88;13.98;222;4.3;37;3.47;108;6.21;;
136;"Faculdade Doctum de Juiz de Fora (DOCTUM)";MG;Privada;;;89;13.94;124;5.94;;;1;8;;
137;"Faculdade de Ciências Sociais Aplicadas de Sinop (FACISAS)";MT;Privada;;;90;13.84;76;6.75;174;1.45;142;5.64;;
138;"Faculdade de Macapá (FAMA)";AP;Privada;;;91;13.79;133;5.79;;;1;8;;
139;"Faculdades Integradas Pitágoras (FIP-MOC)";MG;Privada;;;92;13.77;158;5.37;245;0.4;1;8;;
140;"Instituto de Educação Superior da Paraíba (IESP)";PB;Privada;;;94;13.69;139;5.69;;;1;8;;
141;"Faculdade de Ciências Sociais e Humanas Sobral Pinto (FAIESP)";MT;Privada;;;96;13.61;144;5.61;;;1;8;;
142;"Universidade Norte do Paraná (UNOPAR)";PR;Privada;0;0;97;13.52;149;5.52;;;1;8;;
