Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
77;"Centro Universitário das Faculdades Metropolitanas Unidas (FMU)";SP;Privada;34;27.51;169;13.01;179;5.93;185;2.36;282;4.72;;
78;"Universidade de Cuiabá (UNIC / PITÁGORAS)";MT;Privada;34;27.51;179;12.61;388;3.5;56;3.51;207;5.6;;
79;"Universidade Presidente Antônio Carlos (UNIPAC)";MG;Privada;8;34.2;533;5.81;579;1.28;282;1.5;427;3.03;;
80;"Centro Universitário de Votuporanga (UNIFEV)";SP;Privada;0;0;28;39.76;52;7.41;119;2.95;288;4.65;15;24.75
81;"Universidade de Passo Fundo (UPF)";RS;Privada;34;27.51;189;12.06;97;6.88;104;3.08;507;2.1;;
82;"Centro Universitário Newton Paiva (NEWTON PAIVA)";MG;Privada;34;27.51;191;12.02;240;5.22;178;2.43;312;4.37;;
83;"Escola Superior de Ciências da Santa Casa de Misericórdia de Vitória (EMESCAM)";ES;Privada;34;27.51;204;11.75;231;5.33;201;2.22;327;4.2;;
84;"Universidade Estadual do Piauí (UESPI)";PI;Pública;34;27.51;214;11.47;548;1.64;40;3.65;157;6.18;;
85;"Pontifícia Universidade Católica de Campinas (PUC-CAMPINAS)";SP;Privada;34;27.51;234;10.99;47;7.47;131;2.84;629;0.68;0;0
86;"Universidade Tuiuti do Paraná (UTP)";PR;Privada;34;27.51;246;10.72;201;5.67;200;2.23;445;2.82;0;0
87;"Centro Universitário do Vale do Ipojuca (UNIVIP)";PE;Privada;34;27.51;255;10.5;343;4.02;135;2.81;372;3.67;;
88;"Centro Universitário de Brasília (UNICEUB)";DF;Privada;34;27.51;299;9.73;151;6.26;266;1.64;530;1.83;;
89;"Universidade de Caxias do Sul (UCS)";RS;Privada;34;27.51;303;9.58;183;5.88;284;1.48;497;2.22;;
90;"Universidade Estácio de Sá (UNESA)";RJ;Privada;34;27.51;305;9.54;264;4.94;349;0.91;371;3.69;;
91;"Universidade Anhanguera (UNIDERP)";MS;Privada;34;27.51;321;9.17;429;3.02;;;160;6.15;;
92;"Centro Universitário São Camilo - Espírito Santo (SÃO CAMILO-ES)";ES;Privada;34;27.51;328;9.07;383;3.56;59;3.48;513;2.03;;
93;"Universidade do Sul de Santa Catarina (UNISUL)";SC;Privada;34;27.51;339;8.87;297;4.56;338;1;403;3.31;;
