Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
73;"Centro Universitário Luterano de Palmas (CEULP)";TO;Privada;;;57;14.11;49;6.11;;;1;8;;
74;"Centro Universitário Euro-Americano (UNIEURO)";DF;Privada;0;0;58;13.75;58;5.75;;;1;8;;
75;"Centro Universitário de Volta Redonda (UNIFOA)";RJ;Privada;0;0;59;13.42;67;5.4;49;2.83;72;5.19;;
76;"Universidade Estadual de Montes Claros (UNIMONTES)";MG;Pública;0;0;60;13.4;145;2.33;39;3.07;1;8;;
77;"Centro Universitário Facvest (FACVEST)";SC;Privada;;;61;13.01;77;5.01;;;1;8;;
78;"Universidade de Taubaté (UNITAU)";SP;Pública;;;62;12.69;27;6.98;142;0.56;73;5.15;0;0
79;"Universidade Santa Cecília (UNISANTA)";SP;Privada;0;0;63;12.24;60;5.68;112;1.29;70;5.27;;
80;"Centro Universitário da Grande Dourados (UNIGRAN)";MS;Privada;;;64;12.16;99;4.14;54;2.71;69;5.31;;
81;"Universidade do Sagrado Coração (USC)";SP;Privada;;;65;12.06;17;7.37;62;2.51;148;2.18;;
82;"Faculdade de Pindamonhangaba (FAPI)";SP;Privada;;;67;11.95;98;4.18;74;2.22;63;5.55;;
83;"Faculdade de Getúlio Vargas (FACULDADE IDEAU)";RS;Privada;;;68;11.86;106;3.86;;;1;8;;
84;"Centro Universitário de Maringá (UNICESUMAR)";PR;Privada;0;0;69;11.85;71;5.24;50;2.81;107;3.8;;
85;"Centro de Ensino Superior de Valença (CESVA)";RJ;Privada;0;0;70;11.84;95;4.3;44;2.95;87;4.59;;
86;"Centro Universitário de Várzea Grande (UNIVAG)";MT;Privada;0;0;71;11.71;38;6.54;156;0.22;78;4.95;;
87;"Faculdade de Ciências Agrárias e da Saúde (FAS)";BA;Privada;;;72;11.66;121;3.27;42;3;67;5.39;0;0
88;"Universidade de Marília (UNIMAR)";SP;Privada;0;0;73;11.63;64;5.52;129;0.88;71;5.23;;
89;"Universidade do Vale do Itajaí (UNIVALI)";SC;Privada;0;0;74;11.45;89;4.53;81;2.05;80;4.87;;
90;"Universidade Norte do Paraná (UNOPAR)";PR;Privada;0;0;75;11.37;55;5.87;144;0.51;77;4.99;0;0
91;"Universidade do Ceuma (UNICEUMA)";MA;Privada;0;0;76;11;128;3;;;1;8;0;0
92;"Centro Universitário Christus (UNICHRISTUS)";CE;Privada;0;0;78;10.76;134;2.76;;;1;8;;
92;"Faculdade Barão do Rio Branco (FAB)";AC;Privada;;;78;10.76;93;4.37;67;2.39;102;4;;
94;"Instituto Florence de Ensino Superior (IFES)";MA;Privada;0;0;80;10.72;135;2.72;;;1;8;;
95;"Centro Universitário das Faculdades Metropolitanas Unidas (FMU)";SP;Privada;0;0;81;10.64;52;5.99;140;0.61;101;4.04;;
96;"Centro Universitário de João Pessoa (UNIPÊ)";PB;Privada;0;0;82;10.58;148;2.21;150;0.37;1;8;;
97;"Centro Universitário Franciscano (UNIFRA)";RS;Privada;0;0;83;10.57;130;2.92;46;2.9;83;4.75;;
98;"Faculdades Integradas de Santa Fé do Sul (FUNEC)";SP;Pública;;;84;10.54;120;3.31;65;2.44;82;4.79;;
99;"Universidade da Região de Joinville (UNIVILLE)";SC;Pública;0;0;86;10.53;105;3.9;28;3.34;120;3.29;;
100;"Faculdade Meridional (IMED)";RS;Privada;;;87;10.49;92;4.41;75;2.2;105;3.88;;
101;"Faculdade Cathedral (FACES)";RR;Privada;0;0;88;10.29;97;4.22;61;2.54;114;3.53;;
102;"Faculdade Maria Milza (FAMAM)";BA;Privada;;;89;10.27;90;4.49;;;57;5.78;;
103;"Universidade Braz Cubas (UBC)";SP;Privada;0;0;90;10.23;103;3.98;71;2.29;103;3.96;;
104;"Faculdade Ingá";PR;Privada;;;92;10.05;53;5.95;117;1.17;129;2.93;;
105;"Faculdade São José (FSJ)";RJ;Privada;0;0;93;9.94;10;7.65;128;0.9;168;1.39;;
106;"Centro Universitário de Araraquara (UNIARA)";SP;Privada;;;94;9.94;13;7.53;149;0.39;152;2.02;;
107;"Centro Universitário de Lavras (UNILAVRAS)";MG;Privada;;;95;9.87;119;3.35;78;2.12;92;4.4;;
107;"Centro Universitário do Distrito Federal (UDF)";DF;Privada;;;95;9.87;11;7.61;;;146;2.26;;
109;"Universidade de Passo Fundo (UPF)";RS;Privada;0;0;97;9.84;82;4.81;87;1.9;124;3.13;;
110;"Universidade Tuiuti do Paraná (UTP)";PR;Privada;0;0;98;9.82;85;4.69;73;2.24;130;2.89;0;0
111;"Faculdade Asces (ASCES)";PE;Privada;;;99;9.76;72;5.2;69;2.34;147;2.22;;
111;"Universidade de Franca (UNIFRAN)";SP;Privada;;;99;9.76;57;5.79;72;2.27;160;1.7;0;0
113;"Faculdade Regional da Bahia (FARB)";BA;Privada;;;101;9.68;65;5.48;;;97;4.2;;
114;"Centro Universitário do Estado do Pará (CESUPA)";PA;Privada;0;0;103;9.55;123;3.19;91;1.81;88;4.55;;
115;"Universidade Anhanguera (UNIDERP)";MS;Privada;0;0;104;9.5;140;2.52;56;2.66;94;4.32;;
116;"Universidade do Vale do Paraíba (UNIVAP)";SP;Privada;;;105;9.49;35;6.66;83;2;182;0.83;;
117;"Universidade Vila Velha (UVV)";ES;Privada;0;0;106;9.37;115;3.51;68;2.37;115;3.49;;
118;"Faculdade de Ciências Médicas e da Saúde de Juiz de Fora (FCMS/JF)";MG;Privada;;;107;9.35;74;5.12;76;2.17;151;2.06;;
119;"Faculdade Avantis (AVANTIS)";SC;Privada;;;108;9.28;76;5.04;;;96;4.24;;
120;"Faculdade Sudoeste Paulista (FSP)";SP;Privada;;;109;9.28;61;5.64;;;111;3.64;;
121;"Pontifícia Universidade Católica de Campinas (PUC-CAMPINAS)";SP;Privada;;;110;9.18;42;6.38;70;2.32;191;0.48;;
122;"Faculdade de Tecnologia e Ciências (FTC SALVADOR)";BA;Privada;0;0;111;9.14;131;2.88;48;2.85;117;3.41;;
123;"Faculdade Integral Diferencial (FACID)";PI;Privada;;;114;9.03;141;2.48;127;0.93;61;5.62;;
124;"Universidade Anhanguera de São Paulo (UNIAN)";SP;Privada;0;0;115;9.02;80;4.89;163;0.05;100;4.08;;
124;"Universidade Potiguar (UNP)";RN;Privada;0;0;115;9.02;78;4.97;103;1.51;139;2.54;;
126;"Universidade Comunitária da Região de Chapecó (UNOCHAPECÓ)";SC;Pública;;;118;8.85;184;0.79;57;2.63;66;5.43;;
127;"Escola Superior Da Amazônia (ESAMAZ)";PA;Privada;;;119;8.83;183;0.83;;;1;8;;
127;"Centro Universitário Unirg (UNIRG)";TO;Pública;0;0;119;8.83;186;0.71;160;0.12;1;8;;
129;"Faculdade de Ciências Sociais Aplicadas";MT;Privada;;;121;8.75;198;0.24;6;3.88;86;4.63;;
130;"Faculdades Integradas Aparício Carvalho (FIMCA)";RO;Privada;0;0;122;8.68;194;0.39;153;0.29;1;8;;
