Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
52;"Universidade de Pernambuco (UPE)";PE;Pública;21;28.42;142;6.47;151;1.91;114;1.16;109;3.4;;
53;"Universidade Federal do Amazonas (UFAM)";AM;Pública;46;18.95;51;15.73;66;5.36;66;2.37;1;8;0;0
54;"Fundação Universidade Federal do Tocantins (UFT)";TO;Pública;46;18.95;55;15.12;35;6.62;140;0.5;1;8;;
55;"Universidade Tiradentes (UNIT)";SE;Privada;21;28.42;166;4.98;129;2.8;107;1.33;169;0.85;;
56;"Universidade Regional do Cariri (URCA)";CE;Pública;46;18.95;69;13.54;98;4.06;101;1.48;1;8;;
57;"Fundação Universidade do Estado de Santa Catarina (UDESC)";SC;Pública;46;18.95;70;13.46;24;7.07;16;3.62;124;2.77;0;0
58;"Universidade Estadual de Feira de Santana (UEFS)";BA;Pública;46;18.95;77;12.54;93;4.26;149;0.28;1;8;0;0
59;"Universidade do Estado do Rio Grande do Norte (UERN)";RN;Pública;46;18.95;78;12.33;142;2.27;78;2.06;1;8;;
60;"Universidade de Taubaté (UNITAU)";SP;Pública;46;18.95;80;12.31;77;4.91;18;3.57;99;3.83;0;0
61;"Universidade do Vale do Paraíba (UNIVAP)";SP;Privada;46;18.95;83;11.92;27;6.94;28;3.32;150;1.66;;
62;"Universidade do Estado do Amazonas (UEA)";AM;Pública;46;18.95;88;11.53;139;2.4;115;1.13;1;8;0;0
63;"Universidade Federal de Mato Grosso do Sul (UFMS)";MS;Pública;46;18.95;91;11.02;49;6.05;96;1.61;110;3.36;0;0
64;"Universidade Luterana do Brasil (ULBRA)";RS;Privada;46;18.95;100;9.78;89;4.43;93;1.69;103;3.66;;
65;"Universidade Católica do Salvador (UCSAL)";BA;Privada;46;18.95;110;9.14;43;6.29;109;1.28;152;1.57;;
