Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
57;"Faculdade de Getúlio Vargas (FACULDADE IDEAU)";RS;Privada;0;0;45;15.48;65;5.12;56;2.36;1;8;;
58;"Universidade Federal do Piauí (UFPI)";PI;Pública;;;46;15.42;89;4.05;22;3.37;1;8;0;0
59;"Universidade Federal do Estado do Rio de Janeiro (UNIRIO)";RJ;Pública;0;0;47;15.37;15;7.37;;;1;8;0;0
60;"Universidade Federal do Pará (UFPA)";PA;Pública;0;0;49;15.18;49;5.84;90;1.34;1;8;0;0
61;"Universidade do Estado da Bahia (UNEB)";BA;Pública;0;0;50;15.17;88;4.09;32;3.08;1;8;;
62;"Centro Universitário do Leste de Minas Gerais (UNILESTEMG)";MG;Privada;;;51;15.1;21;7.1;;;1;8;;
63;"Universidade Estadual de Roraima (UERR)";RR;Pública;;;52;14.62;51;5.75;106;0.87;1;8;;
64;"Universidade Estadual do Piauí (UESPI)";PI;Pública;;;54;14.47;122;2.56;4;3.91;1;8;0;0
65;"Faculdade Vale do Cricaré (F.V.C.)";ES;Privada;;;55;14.47;108;3.19;25;3.28;1;8;;
66;"Universidade Feevale (FEEVALE)";RS;Privada;0;0;56;14.37;52;5.71;24;3.31;55;5.35;0;0
67;"Instituto de Estudos Superiores da Amazônia (IESAM)";PA;Privada;;;57;14.25;40;6.25;;;1;8;;
68;"Faculdade Anglo-Americano de Caxias do Sul (FAACS)";RS;Privada;;;58;14.14;114;2.92;27;3.22;1;8;;
69;"Universidade Federal do Rio Grande (FURG)";RS;Pública;;;59;14.02;45;6.02;;;1;8;;
70;"Universidade Federal de Sergipe (UFS)";SE;Pública;0;0;60;13.93;53;5.66;126;0.27;1;8;0;0
71;"Universidade do Estado de Mato Grosso (UNEMAT)";MT;Pública;;;61;13.85;78;4.54;91;1.31;1;8;0;0
72;"Faculdade Anglo-Americano de Passo Fundo (FAAPF)";RS;Privada;;;62;13.61;116;2.83;42;2.78;1;8;;
73;"Faculdade Estácio de São Luís";MA;Privada;;;63;13.12;65;5.12;;;1;8;;
73;"Faculdade de Tecnologia e Ciências de Vitória da Conquista (FTC)";BA;Privada;;;63;13.12;65;5.12;;;1;8;;
75;"Faculdade de Comunicação e Turismo de Olinda (FACOTTUR)";PE;Privada;;;65;13.07;26;6.88;64;2.12;81;4.07;;
