Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
91;"Universidade Cruzeiro do Sul (UNICSUL)";SP;Privada;69;15.6;189;13.27;94;7.15;124;3.36;571;2.76;;
92;"Faculdade Baiana de Direito e Gestão";BA;Privada;69;15.6;197;13.17;223;5.97;150;3.23;439;3.97;0;0
93;"Faculdade Martha Falcão (FMF)";AM;Privada;69;15.6;204;13.06;332;4.97;384;2.02;211;6.07;;
94;"Universidade Luterana do Brasil (ULBRA)";RS;Privada;69;15.6;230;12.66;364;4.68;380;2.04;225;5.94;;
95;"Universidade Norte do Paraná (UNOPAR)";PR;Privada;69;15.6;239;12.51;440;3.99;272;2.6;227;5.92;;
96;"Universidade Vila Velha (UVV)";ES;Privada;69;15.6;253;12.22;247;5.75;393;1.97;382;4.5;0;0
97;"Centro Universitário Salesiano de São Paulo (UNISAL)";SP;Privada;69;15.6;256;12.18;169;6.46;198;2.98;573;2.74;;
98;"Faculdade Boa Viagem (FBV)";PE;Privada;69;15.6;259;12.13;274;5.5;676;0.51;205;6.12;;
99;"Centro Universitário do Distrito Federal (UDF)";DF;Privada;69;15.6;264;12.08;397;4.38;252;2.7;327;5;;
100;"Universidade Estadual do Maranhão (UEMA)";MA;Pública;69;15.6;268;12.03;586;2.65;14;3.93;278;5.45;;
101;"Centro Universitário de Rio Preto (UNIRP)";SP;Privada;69;15.6;272;11.96;476;3.66;217;2.88;282;5.42;;
102;"Faculdades Integradas Barros Melo (FIBAM)";PE;Privada;69;15.6;286;11.75;208;6.11;399;1.94;469;3.7;0;0
103;"Universidade de Passo Fundo (UPF)";RS;Privada;69;15.6;293;11.65;375;4.58;190;3.02;431;4.05;;
104;"Faculdade de Ciências Sociais Aplicadas Ibmec (FACULDADES IBMEC)";RJ;Privada;69;15.6;297;11.6;40;7.64;115;3.41;811;0.55;;
105;"Universidade Católica Dom Bosco (UCDB)";MS;Privada;69;15.6;300;11.56;406;4.3;444;1.71;267;5.55;;
106;"Faculdade Ideal (FACI)";PA;Privada;69;15.6;308;11.42;55;7.51;345;2.22;687;1.69;;
107;"Universidade da Região de Joinville (UNIVILLE)";SC;Pública;69;15.6;312;11.34;437;4.01;372;2.08;300;5.25;;
108;"Faculdade Pio Décimo (FPD)";SE;Privada;69;15.6;328;11.17;227;5.93;628;0.76;384;4.48;;
109;"Faculdade da Serra Gaúcha (FSG)";RS;Privada;69;15.6;343;10.9;325;5.04;537;1.23;367;4.63;;
110;"Universidade Metodista de São Paulo (UMESP)";SP;Privada;69;15.6;371;10.49;197;6.21;513;1.35;552;2.93;0;0
111;"Universidade Metodista de Piracicaba (UNIMEP)";SP;Privada;69;15.6;396;10.16;41;7.63;651;0.64;665;1.89;;
112;"Universidade Paranaense (UNIPAR)";PR;Privada;69;15.6;414;9.88;372;4.61;134;3.31;658;1.96;;
113;"Universidade Anhanguera (UNIDERP)";MS;Privada;69;15.6;470;9.26;781;0.87;351;2.19;197;6.2;;
114;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;69;15.6;492;8.97;580;2.71;252;2.7;484;3.56;0;0
115;"Universidade Regional Integrada do Alto Uruguai e das Missões (URI)";RS;Privada;69;15.6;535;8.37;379;4.54;368;2.1;683;1.73;;
116;"Faculdade de Direito da Fundação Armando Alvares Penteado (FAD-FAAP)";SP;Privada;69;15.6;554;8.12;23;7.8;720;0.28;867;0.04;0;0
117;"Centro Universitário Cesmac (CESMAC)";AL;Privada;69;15.6;576;7.81;593;2.59;264;2.64;590;2.58;;
118;"Centro Universitário Estácio do Ceará (FIC)";CE;Privada;69;15.6;581;7.73;472;3.69;382;2.03;652;2.01;;
119;"Universidade Católica de Brasília (UCB)";DF;Privada;69;15.6;605;7.43;488;3.55;479;1.53;615;2.35;;
120;"Faculdade Estácio de Sergipe (FASE)";SE;Privada;69;15.6;611;7.27;659;1.98;227;2.83;603;2.46;;
121;"Centro Universitário do Instituto de Educação Superior de Brasília (IESB)";DF;Privada;69;15.6;617;7.24;434;4.04;664;0.57;585;2.63;;
122;"Centro Universitário Padre Anchieta (UNIANCHIETA)";SP;Privada;69;15.6;636;7;216;6.03;684;0.47;817;0.5;;
123;"Universidade Presidente Antônio Carlos (UNIPAC)";MG;Privada;69;15.6;674;6.57;573;2.77;471;1.57;628;2.23;0;0
124;"Faculdade de Rondônia (FARO)";RO;Privada;69;15.6;694;6.25;755;1.11;672;0.53;370;4.61;;
125;"Universidade Federal do Estado do Rio de Janeiro (UNIRIO)";RJ;Pública;;;48;19.65;9;7.93;55;3.72;1;8;0;0
126;"Universidade Federal de Pelotas (UFPEL)";RS;Pública;;;50;19.19;78;7.3;22;3.89;1;8;0;0
127;"Faculdade de Ciências Sociais e Agrárias de Itapeva (FAIT)";SP;Privada;;;51;19.17;58;7.48;61;3.69;1;8;;
128;"Universidade Federal de Ouro Preto (UFOP)";MG;Pública;;;53;19.06;104;7.06;1;4;1;8;0;0
129;"Faculdade de Direito de Franca (FDF)";SP;Pública;0;0;54;18.88;87;7.21;64;3.67;1;8;;
130;"Universidade Federal da Paraíba (UFPB)";PB;Pública;0;0;55;18.78;120;6.91;26;3.87;1;8;0;0
131;"Universidade Federal do Rio Grande (FURG)";RS;Pública;;;56;18.76;59;7.47;138;3.29;1;8;0;0
132;"Universidade Estadual do Norte do Paraná (UENP)";PR;Pública;;;57;18.73;140;6.73;1;4;1;8;0;0
133;"Faculdade Doctum de Juiz de Fora (DOCTUM)";MG;Privada;;;58;18.5;133;6.79;57;3.71;1;8;;
134;"Faculdade Aldete Maria Alves (FAMA)";MG;Privada;;;59;18.35;126;6.86;99;3.49;1;8;;
135;"Faculdades Integradas de Bauru (FIB)";SP;Privada;;;60;18.1;79;7.29;231;2.81;1;8;;
136;"Universidade Federal do Piauí (UFPI)";PI;Pública;0;0;61;18.08;198;6.2;24;3.88;1;8;0;0
137;"Universidade de Marília (UNIMAR)";SP;Privada;0;0;62;18.04;21;7.82;95;3.51;141;6.71;0;0
138;"Universidade Estadual de Ponta Grossa (UEPG)";PR;Pública;;;63;18.03;207;6.12;18;3.91;1;8;;
139;"Faculdade São Lucas (FSL)";RO;Privada;0;0;65;17.97;163;6.52;107;3.45;1;8;;
140;"Faculdades Unificadas de Leopoldina (FUL)";MG;Privada;;;68;17.46;233;5.88;82;3.58;1;8;;
141;"Faculdades Integradas Padre Albino (FIPA)";SP;Privada;;;70;17.41;99;7.1;30;3.85;168;6.46;;
142;"Faculdade Doctum de Vitória (DOCTUM)";ES;Privada;;;72;17.36;164;6.51;223;2.85;1;8;;
143;"Centro Universitário de Bauru";SP;Privada;;;73;17.23;64;7.42;188;3.03;134;6.78;0;0
144;"Faculdade de Olinda (FOCCA)";PE;Privada;0;0;74;17.22;31;7.73;486;1.49;1;8;;
145;"Faculdade de Direito da Fundação Escola Superior do Ministério Público";RS;Privada;;;76;17.07;39;7.65;45;3.77;257;5.65;0;0
145;"Faculdade de Ciências Jurídicas e Sociais Aplicadas do Araguaia (FACULDADES CATHEDRAL)";MT;Privada;;;76;17.07;184;6.33;244;2.74;1;8;;
147;"Centro Universitário de Volta Redonda (UNIFOA)";RJ;Privada;;;78;17.04;51;7.54;223;2.85;148;6.65;;
148;"Faculdade de Administração e Negócios de Sergipe (FANESE)";SE;Privada;;;79;16.99;89;7.2;186;3.04;137;6.75;0;0
149;"Faculdade Capixaba de Nova Venécia (MULTIVIX)";ES;Privada;;;80;16.98;273;5.51;103;3.47;1;8;;
150;"Fundação Universidade Federal da Grande Dourados (UFGD)";MS;Pública;;;81;16.96;161;6.54;20;3.9;162;6.52;;
151;"Universidade de Ribeirão Preto (UNAERP)";SP;Privada;0;0;82;16.91;70;7.37;126;3.35;198;6.19;0;0
152;"Faculdade Doctum de Manhuaçu (DOCTUM)";MG;Privada;;;87;16.67;286;5.39;140;3.28;1;8;;
153;"Faculdade Nobre de Feira de Santana (FAN)";BA;Privada;;;88;16.63;41;7.63;285;2.53;167;6.47;;
154;"Universidade Federal do Amapá (UNIFAP)";AP;Pública;;;89;16.62;344;4.86;47;3.76;1;8;;
155;"Faculdade Projeção (FAPRO)";DF;Privada;;;90;16.6;97;7.12;488;1.48;1;8;;
156;"Faculdade Dom Alberto (FDA)";RS;Privada;;;91;16.49;119;6.92;88;3.55;216;6.02;0;0
157;"Centro Universitário Facvest (FACVEST)";SC;Privada;;;92;16.43;34;7.7;633;0.73;1;8;0;0
158;"Faculdade Dom Pedro Ii (FDPII)";BA;Privada;;;93;16.33;22;7.81;674;0.52;1;8;;
159;"Faculdades Unificadas de Teófilo Otoni (FUTO)";MG;Privada;;;94;16.29;225;5.95;322;2.34;1;8;;
160;"Faculdades Integradas de Caratinga (FIC)";MG;Privada;;;95;16.25;179;6.37;411;1.88;1;8;;
161;"Faculdade Doctum de João Monlevade (DOCTUM)";MG;Privada;;;96;16.17;299;5.28;215;2.89;1;8;;
162;"Faculdades Integradas Pitágoras (FIP-MOC)";MG;Privada;;;97;16.14;154;6.6;477;1.54;1;8;;
163;"Faculdade das Américas (FAM)";SP;Privada;;;98;16.01;52;7.53;682;0.48;1;8;;
164;"Universidade Federal Rural do Rio de Janeiro (UFRRJ)";RJ;Pública;;;99;15.97;4;7.97;;;1;8;;
165;"Universidade de Pernambuco (UPE)";PE;Pública;0;0;100;15.9;12;7.9;;;1;8;;
166;"Faculdade Nossa Cidade (FNC)";SP;Privada;;;101;15.87;15;7.87;;;1;8;;
167;"Faculdade Projeção de Sobradinho (FAPRO)";DF;Privada;0;0;102;15.85;83;7.25;659;0.6;1;8;;
168;"Faculdade Escritor Osman da Costa Lins (FACOL)";PE;Privada;;;103;15.76;237;5.84;157;3.19;139;6.73;;
169;"Faculdades Integradas Iesgo (IESGO)";GO;Privada;;;104;15.73;19;7.84;573;1.04;126;6.85;;
170;"Faculdade de Ciências Humanas e Sociais (FACULDADE AGES)";BA;Privada;;;105;15.71;117;6.94;626;0.77;1;8;;
171;"Faculdade de Ensino Superior e Formação Integral (FAEF)";SP;Privada;;;106;15.68;36;7.68;;;1;8;;
172;"Universidade do Ceuma (UNICEUMA)";MA;Privada;0;0;107;15.66;383;4.51;165;3.15;1;8;;
172;"Faculdade Campo Real (CAMPO REAL)";PR;Privada;0;0;107;15.66;202;6.16;49;3.75;246;5.75;;
174;"Centro de Ensino Superior de Valença (CESVA)";RJ;Privada;;;109;15.61;181;6.35;121;3.38;232;5.88;;
175;"Faculdade Meridional (IMED)";RS;Privada;0;0;111;15.56;81;7.27;405;1.91;177;6.38;;
176;"Faculdade Luciano Feijão (FLF)";CE;Privada;;;113;15.5;221;5.99;482;1.51;1;8;0;0
177;"Universidade Federal de Lavras (UFLA)";MG;Pública;;;114;15.45;61;7.45;;;1;8;;
177;"Faculdade Gama e Souza (FGS)";RJ;Privada;;;114;15.45;71;7.36;757;0.09;1;8;;
179;"Universidade Federal do Acre (UFAC)";AC;Pública;;;118;15.41;458;3.82;80;3.59;1;8;;
180;"Faculdades Integradas de Três Lagoas (AEMS)";MS;Privada;;;119;15.33;206;6.13;119;3.39;239;5.81;;
181;"Centro Universitário da Grande Dourados (UNIGRAN)";MS;Privada;;;120;15.3;242;5.8;39;3.8;251;5.7;;
182;"Universidade Federal de Roraima (UFRR)";RR;Pública;;;121;15.24;519;3.26;4;3.98;1;8;;
183;"Faculdade Atenas";MG;Privada;;;122;15.21;123;6.89;107;3.45;341;4.87;;
184;"Universidade Estadual da Paraíba (UEPB)";PB;Pública;;;123;15.08;420;4.17;212;2.91;1;8;0;0
185;"Faculdade Redentor (FACREDENTOR)";RJ;Privada;0;0;124;15.07;103;7.07;;;1;8;;
186;"Faculdade de Ciências Sociais Aplicadas (FACISA)";PB;Privada;;;125;14.93;127;6.85;529;1.27;130;6.81;;
187;"Faculdade Nacional (FINAC)";ES;Privada;;;126;14.92;204;6.14;624;0.78;1;8;;
188;"Universidade Estadual de Santa Cruz (UESC)";BA;Pública;;;127;14.91;370;4.63;333;2.28;1;8;;
189;"Faculdade Sudamérica (SUDAMÉRICA)";MG;Privada;;;128;14.85;50;7.55;498;1.43;233;5.87;;
190;"Faculdade Cathedral (FACES)";RR;Privada;;;129;14.83;57;7.49;395;1.96;286;5.38;;
191;"Faculdade Santa Lúcia (FCACSL)";SP;Privada;;;130;14.82;220;6;90;3.54;297;5.28;;
191;"Centro Universitário Euro-Americano (UNIEURO)";DF;Privada;0;0;130;14.82;67;7.4;643;0.68;138;6.74;;
191;"Faculdade Farias Brito (FFB)";CE;Privada;;;130;14.82;125;6.87;152;3.22;357;4.73;;
194;"Faculdade Iteana de Botucatu (FITB)";SP;Privada;;;133;14.79;280;5.45;233;2.8;160;6.54;;
195;"Faculdade de Ciências Humanas de Itabira (FACHI)";MG;Privada;;;135;14.73;168;6.47;310;2.4;234;5.86;;
196;"Faculdade de Administração e Ciências Contábeis de São Roque (FACCSR)";SP;Privada;;;136;14.72;105;7.05;243;2.75;336;4.92;;
197;"Centro Universitário Adventista de São Paulo (UNASP)";SP;Privada;;;137;14.66;33;7.71;148;3.24;468;3.71;;
198;"Faculdade Nossa Senhora Aparecida (FANAP)";GO;Privada;;;139;14.49;26;7.77;;;140;6.72;;
199;"Centro Universitário de João Pessoa (UNIPÊ)";PB;Privada;0;0;140;14.45;244;5.78;645;0.67;1;8;;
200;"Faculdade Doctum de Direito da Serra (DOCTUM)";ES;Privada;;;141;14.42;213;6.06;705;0.36;1;8;;
200;"Faculdade de Ciências Jurídicas, Gerenciais e Educação de Sinop (FIS)";MT;Privada;;;141;14.42;430;4.08;95;3.51;128;6.83;;
202;"Faculdade Doctum de Carangola (DOCTUM)";MG;Privada;;;143;14.41;262;5.61;620;0.8;1;8;;
203;"Faculdade Unime de Ciências Jurídicas (FCJ)";BA;Privada;0;0;144;14.36;342;4.88;148;3.24;192;6.24;;
204;"Faculdade Regional da Bahia (FARB)";BA;Privada;;;145;14.3;69;7.38;705;0.36;158;6.56;;
205;"Faculdade Pitágoras de Uberlândia (PIT UBERLÂNDIA)";MG;Privada;0;0;147;14.16;451;3.89;68;3.65;151;6.62;;
206;"Universidade Católica de Pelotas (UCPEL)";RS;Privada;;;148;14.15;148;6.66;403;1.92;265;5.57;;
207;"Faculdade de Ciências Econômicas e Administrativas Santa Rita de Cássia (FACEAS)";SP;Privada;;;150;14.08;156;6.58;583;0.99;163;6.51;;
207;"Faculdades Integradas São Pedro (FAESA)";ES;Privada;0;0;150;14.08;429;4.09;24;3.88;207;6.11;;
209;"Faculdade Santa Terezinha (CEST)";MA;Privada;0;0;152;14.05;539;3.08;200;2.97;1;8;;
210;"Universidade Federal do Sul e Sudeste do Pará (UNIFESSPA)";PA;Pública;0;0;153;14.02;218;6.02;;;1;8;;
211;"Faculdades Integradas Espírito Santenses (FAESA I)";ES;Privada;0;0;155;13.99;435;4.03;30;3.85;207;6.11;;
212;"Faculdades Unificadas de Guarapari (FUG)";ES;Privada;;;156;13.96;271;5.53;691;0.43;1;8;;
213;"Universidade do Estado do Rio Grande do Norte (UERN)";RN;Pública;;;157;13.92;616;2.38;90;3.54;1;8;0;0
214;"Instituto Federal de Educação, Ciência e Tecnologia do Paraná (IFPR)";PR;Pública;;;158;13.89;454;3.86;382;2.03;1;8;;
214;"Faculdades Integradas de Ourinhos (FIO)";SP;Privada;;;158;13.89;267;5.57;138;3.29;324;5.03;;
216;"Faculdade Montes Belos (FMB)";GO;Privada;;;160;13.87;369;4.64;306;2.42;130;6.81;;
217;"Universidade de Franca (UNIFRAN)";SP;Privada;0;0;161;13.77;284;5.41;92;3.53;346;4.83;0;0
218;"União das Faculdades dos Grandes Lagos (UNILAGO)";SP;Privada;;;162;13.75;339;4.91;314;2.38;168;6.46;;
219;"Centro Universitário Univates (UNIVATES)";RS;Privada;0;0;163;13.74;157;6.57;281;2.55;369;4.62;;
220;"Faculdade de Ciências Sociais e Aplicadas de Diamantino (UNED)";MT;Privada;;;164;13.7;574;2.76;206;2.94;1;8;;
221;"Universidade Federal Rural do Semi-Árido (UFERSA)";RN;Pública;;;165;13.69;254;5.69;;;1;8;;
222;"Faculdade Regional de Alagoinhas (FARAL)";BA;Privada;;;166;13.67;209;6.1;297;2.47;316;5.1;;
223;"Faculdade Santo Agostinho (FSA)";PI;Privada;;;167;13.62;507;3.37;339;2.25;1;8;;
224;"Faculdade Pitágoras de Londrina";PR;Privada;0;0;168;13.62;441;3.98;186;3.04;153;6.6;;
225;"Universidade Estadual do Sudoeste da Bahia (UESB)";BA;Pública;0;0;169;13.59;336;4.94;649;0.65;1;8;;
225;"Faculdades Integradas do Vale do Ivaí";PR;Privada;;;169;13.59;162;6.53;388;2;321;5.06;;
227;"Faculdade Educacional de Medianeira (FACEMED)";PR;Privada;;;172;13.56;246;5.76;184;3.05;354;4.75;;
228;"Centro Universitário Geraldo Di Biase (UGB)";RJ;Privada;0;0;173;13.52;245;5.77;529;1.27;166;6.48;;
229;"Faculdade Politécnica de Campinas (POLICAMP)";SP;Privada;;;174;13.5;692;1.68;35;3.82;1;8;;
230;"Universidade Estadual de Feira de Santana (UEFS)";BA;Pública;;;175;13.49;316;5.12;703;0.37;1;8;;
