Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
89;"Faculdade Integrado de Campo Mourão (CEI)";PR;Privada;;;75;11.18;106;4.13;54;2.59;97;4.46;;
90;"Centro Universitário Lusíada (UNILUS)";SP;Privada;;;76;11.12;86;4.87;59;2.45;115;3.8;;
91;"Universidade de Santo Amaro (UNISA)";SP;Privada;0;0;77;10.99;72;5.38;7;3.84;170;1.77;0;0
92;"Centro Universitário Central Paulista (UNICEP)";SP;Privada;0;0;78;10.97;18;7.37;102;1.31;156;2.29;;
93;"Universidade Tuiuti do Paraná (UTP)";PR;Privada;0;0;79;10.95;76;5.24;67;2.24;124;3.47;0;0
94;"Centro Universitário Anhanguera de Niterói (UNIAN)";RJ;Privada;;;80;10.94;67;5.57;103;1.28;107;4.09;;
95;"Faculdade Cenecista de Bento Gonçalves (FACEBG)";RS;Privada;;;81;10.84;51;6.16;;;91;4.68;;
96;"Universidade do Ceuma (UNICEUMA)";MA;Privada;;;82;10.77;143;2.77;;;1;8;;
97;"Universidade Luterana do Brasil (ULBRA)";RS;Privada;0;0;83;10.75;136;3.02;63;2.35;72;5.38;0;0
98;"Universidade do Estado de Minas Gerais (UEMG)";MG;Pública;;;84;10.73;89;4.76;;;56;5.97;;
99;"Centro Universitário Católico Salesiano Auxilium (UNISALESIANO)";SP;Privada;;;85;10.69;82;5.01;;;64;5.68;;
99;"Faculdades Integradas de Fernandópolis (FIFE)";SP;Privada;0;0;85;10.69;92;4.65;60;2.43;120;3.61;;
101;"Centro Universitário do Norte Paulista (UNORP)";SP;Privada;;;87;10.45;55;6.01;141;0.27;105;4.17;;
102;"Faculdade de Tecnologia e Ciências (FTC SALVADOR)";BA;Privada;;;89;10.37;153;2.4;21;3.47;96;4.5;0;0
103;"Centro Universitário Metodista (IPA)";RS;Privada;;;91;10.14;42;6.49;46;2.8;195;0.85;0;0
104;"Universidade do Extremo Sul Catarinense (UNESC)";SC;Privada;;;92;10.06;85;4.9;;;78;5.16;0;0
105;"Faculdade de Ciências Biomédicas do Espírito Santo (PIO XII - BIO)";ES;Privada;0;0;93;9.96;163;2.03;50;2.69;76;5.24;;
106;"Universidade de Cruz Alta (UNICRUZ)";RS;Privada;;;94;9.81;97;4.46;65;2.29;135;3.06;0;0
107;"Faculdade Sudoeste Paulista (FSP)";SP;Privada;;;95;9.81;78;5.16;129;0.59;108;4.06;;
108;"Faculdade Asces (ASCES)";PE;Privada;;;96;9.78;99;4.39;57;2.51;140;2.88;;
109;"Faculdade Madre Thais (FMT)";BA;Privada;;;97;9.73;171;1.73;;;1;8;;
110;"Centro Universitário Metodista Izabela Hendrix (CEUNIH)";MG;Privada;;;98;9.71;54;6.05;62;2.37;183;1.29;;
111;"Faculdade União de Goyazes (FUG)";GO;Privada;;;100;9.6;135;3.06;127;0.64;58;5.9;;
112;"Faculdade de Guanambi";BA;Privada;;;101;9.48;191;1;133;0.48;1;8;;
113;"Faculdade de Ciências Sociais Aplicadas de Sinop (FACISAS)";MT;Privada;;;102;9.36;154;2.36;104;1.25;62;5.75;;
114;"Universidade de Uberaba (UNIUBE)";MG;Privada;0;0;103;9.35;74;5.31;92;1.57;151;2.47;;
115;"Centro Universitário Una (UNA)";MG;Privada;0;0;104;9.26;64;5.68;;;121;3.58;;
116;"Faculdade Cenecista de Osório (FACOS)";RS;Privada;;;105;9.25;63;5.71;;;122;3.54;;
117;"Faculdades Integradas Einstein de Limeira (FIEL)";SP;Privada;;;106;9.24;180;1.4;38;3.01;87;4.83;;
118;"Faculdade Ingá";PR;Privada;;;108;9.02;95;4.54;23;3.41;189;1.07;;
119;"Centro Universitário da Faculdade de Saúde, Ciências Humanas e Tecnológicas do Piauí (NOVAFAPI)";PI;Privada;;;109;8.96;134;3.1;68;2.21;119;3.65;;
119;"Centro Universitário - Católica de Santa Catarina Em Joinville (Católica em Joinvile)";SC;Privada;;;109;8.96;46;6.34;;;147;2.62;;
121;"Faculdade de Tecnologia de Teresina (FACULDADE CET)";PI;Privada;;;111;8.95;206;0.44;132;0.51;1;8;;
121;"Faculdade de Ciências Aplicadas Doutor Leão Sampaio (FLS)";CE;Privada;0;0;111;8.95;130;3.24;82;1.84;113;3.87;;
123;"Universidade Fumec (FUMEC)";MG;Privada;0;0;113;8.88;62;5.75;42;2.91;212;0.22;;
124;"Universidade Anhanguera de São Paulo (UNIAN)";SP;Privada;;;114;8.86;129;3.28;116;0.93;92;4.65;;
125;"Centro Universitário de Rio Preto (UNIRP)";SP;Privada;;;115;8.84;50;6.19;;;146;2.65;;
126;"Centro Universitário Hermínio da Silveira (UNI IBMR)";RJ;Privada;0;0;116;8.78;61;5.79;61;2.4;202;0.59;;
127;"Centro Universitário Maurício de Nassau (UNINASSAU)";PE;Privada;0;0;117;8.74;114;3.83;98;1.41;123;3.5;;
128;"Centro Universitário Luterano de Ji-Paraná (CEULJI/ULBRA)";RO;Privada;;;118;8.68;169;1.81;134;0.45;44;6.42;;
129;"Universidade Católica de Petrópolis (UCP)";RJ;Privada;0;0;119;8.61;98;4.42;30;3.23;192;0.96;0;0
130;"Universidade Anhembi Morumbi (UAM)";SP;Privada;0;0;120;8.55;20;7.3;;;184;1.25;;
131;"Faculdade Anhanguera de Guarulhos";SP;Privada;;;121;8.34;148;2.58;47;2.77;137;2.99;;
132;"Faculdades Integradas de Três Lagoas (AEMS)";MS;Privada;0;0;122;8.21;131;3.21;146;0.13;86;4.87;;
133;"Faculdade Integração Tiete (FIT)";SP;Privada;;;123;8.1;162;2.07;110;1.09;84;4.94;;
134;"Faculdade Campo Real (CAMPO REAL)";PR;Privada;0;0;124;8.04;128;3.32;93;1.55;132;3.17;;
135;"Faculdade Alfredo Nasser (FAN)";GO;Privada;0;0;125;8.01;172;1.7;144;0.19;52;6.12;;
136;"Faculdade Sudoeste Paulista-Itapetininga (FSP)";SP;Privada;;;126;8;102;4.28;;;117;3.72;;
136;"Universidade São Francisco (USF)";SP;Privada;0;0;126;8;113;3.87;;;106;4.13;;
