Posição;Nome;Estado;"Pública ou Privada";"Posição em avaliação do Mercado";"Nota em avaliação do Mercado";"Posição em qualidade de ensino";"Nota em qualidade de ensino";"Posição em Instrução dos Professores";"Nota em Instrução dos Professores";"Posição Nota dos concluintes";"Nota dos concluintes";"Posição em Tempo de Dedicação dos Professores";"Nota em Tempo de Dedicação dos Professores";"Posição no MEC";"Nota no MEC"
45;"Universidade Federal de Uberlândia (UFU)";MG;Pública;0;0;25;40.68;33;6.1;28;3.01;1;8;27;23.57
46;"Universidade do Estado da Bahia (UNEB)";BA;Pública;0;0;29;39.23;39;5.75;58;1.91;1;8;27;23.57
47;"Escola Superior de Propaganda e Marketing de Porto Alegre (ESPM - POA)";RS;Privada;68;3.84;36;35.33;30;6.28;72;1.39;66;4.09;27;23.57
48;"Universidade Luterana do Brasil (ULBRA)";RS;Privada;68;3.84;37;35.24;76;3.56;30;2.94;48;5.17;27;23.57
49;"Faculdade de Ciências Econômicas (FACAMP)";SP;Privada;68;3.84;38;34.3;48;5.22;81;1.06;60;4.45;27;23.57
50;"Universidade Federal de Juiz de Fora (UFJF)";MG;Pública;32;21.12;57;15.82;4;7.82;;;1;8;0;0
51;"Universidade de Franca (UNIFRAN)";SP;Privada;32;21.12;58;15.44;109;1.6;93;0.62;71;3.79;45;9.43
52;"Universidade Federal do Maranhão (UFMA)";MA;Pública;32;21.12;60;15.03;57;4.68;46;2.35;1;8;0;0
53;"Universidade Fumec (FUMEC)";MG;Privada;18;27.84;93;8.15;93;2.55;51;2.17;77;3.43;0;0
54;"Universidade Federal do Espírito Santo (UFES)";ES;Pública;32;21.12;62;14.02;37;5.87;106;0.15;1;8;0;0
55;"Pontifícia Universidade Católica de Goiás (PUC GOIÁS)";GO;Privada;18;27.84;119;5.06;98;2.25;45;2.39;127;0.42;0;0
56;"Universidade Católica Dom Bosco (UCDB)";MS;Privada;32;21.12;69;10.61;92;2.61;;;1;8;;
57;"Universidade Vale do Rio Doce (UNIVALE)";MG;Privada;32;21.12;78;9.67;134;0.12;;;132;0.12;45;9.43
58;"Universidade Federal de Sergipe (UFS)";SE;Pública;32;21.12;81;9.54;110;1.54;;;1;8;;
59;"Universidade Nove de Julho (UNINOVE)";SP;Privada;32;21.12;82;9.42;42;5.57;;;70;3.85;0;0
60;"Universidade Norte do Paraná (UNOPAR)";PR;Privada;32;21.12;83;9.3;122;0.83;12;3.6;53;4.87;0;0
61;"Faculdade da Serra Gaúcha (FSG)";RS;Privada;32;21.12;85;9.08;84;3.08;53;2.09;69;3.91;;
62;"Faculdade Maurício de Nassau de Maceió";AL;Privada;32;21.12;88;8.78;73;3.73;10;3.67;111;1.38;;
63;"Universidade da Região de Joinville (UNIVILLE)";SC;Pública;32;21.12;89;8.69;85;3.02;98;0.44;47;5.23;0;0
64;"Universidade São Judas Tadeu (USJT)";SP;Privada;32;21.12;91;8.36;41;5.63;70;1.47;113;1.26;;
65;"Faculdades Integradas Espírito Santenses (FAESA I)";ES;Privada;32;21.12;95;7.79;89;2.79;82;1.03;68;3.97;;
66;"Universidade do Sul de Santa Catarina (UNISUL)";SC;Privada;32;21.12;102;7.26;81;3.26;78;1.17;87;2.83;;
67;"Universidade Tiradentes (UNIT)";SE;Privada;32;21.12;103;6.93;83;3.14;105;0.18;74;3.61;0;0
68;"Universidade do Sagrado Coração (USC)";SP;Privada;32;21.12;108;6.59;38;5.81;;;121;0.78;0;0
69;"Universidade Federal de Campina Grande (UFCG)";PB;Pública;0;0;46;27.45;27;6.46;13;3.56;1;8;45;9.43
70;"Universidade Comunitária da Região de Chapecó (UNOCHAPECÓ)";SC;Pública;32;21.12;112;5.7;120;0.95;;;55;4.75;;
71;"Universidade do Oeste de Santa Catarina (UNOESC)";SC;Pública;32;21.12;114;5.63;114;1.3;43;2.46;103;1.87;0;0
72;"Católica de Santa Catarina em Jaraguá do Sul (Católica em Jaraguá)";SC;Privada;32;21.12;115;5.45;102;2.02;64;1.69;105;1.74;0;0
73;"Universidade do Extremo Sul Catarinense (UNESC)";SC;Privada;32;21.12;118;5.14;91;2.67;;;93;2.47;0;0
74;"Centro Universitário de Belo Horizonte (UNI-BH)";MG;Privada;32;21.12;120;4.89;86;2.96;;;102;1.93;;
75;"Centro Universitário Univates (UNIVATES)";RS;Privada;0;0;47;23.01;49;5.16;5;3.85;58;4.57;45;9.43
76;"Universidade Regional do Noroeste do Estado do Rio Grande do Sul (UNIJUI)";RS;Privada;0;0;48;21.93;55;4.8;23;3.19;59;4.51;45;9.43
77;"Faculdades Integradas Pitágoras (FIP-MOC)";MG;Privada;32;21.12;;;;;;;;;;
78;"Universidade Federal da Paraíba (UFPB)";PB;Pública;68;3.84;54;16.86;25;6.58;48;2.28;1;8;0;0
